"Measurement outcome","Frequency"
"0x7eef98","1"
"0x7eefae","1"
"0x7efea","1"
"0x7f040c","1"
"0x7f097a","1"
"0x7f0eda","1"
"0x7f0f4a","1"
"0x7f2074","1"
"0x7f212a","1"
"0x7f2fbe","1"
"0x7f2ff8","1"
"0x7f45a2","1"
"0x7f4a9a","1"
"0x7f4d42","1"
"0x7f4e36","1"
"0x7f4e8a","1"
"0x7f65ee","1"
"0x7f67d4","1"
"0x7f67f2","1"
"0x7f6d1a","1"
"0x7f8062","1"
"0x7f869c","1"
"0x7f86fe","1"
"0x7f8756","1"
"0x7f893a","1"
"0x7f8a02","1"
"0x7f8d72","1"
"0x7f8f66","1"
"0x7fa512","1"
"0x7fa948","1"
"0x7fabae","1"
"0x7fc43a","1"
"0x7fc620","1"
"0x7fe27e","1"
"0x7fed68","1"
"0x7fee28","1"
"0x800304","1"
"0x80035a","1"
"0x8003b0","1"
"0x800462","1"
"0x8007c6","1"
"0x800dae","1"
"0x802346","1"
"0x802870","1"
"0x802c76","1"
"0x80342","1"
"0x8040b2","1"
"0x8048b0","1"
"0x804ad8","1"
"0x8063c8","1"
"0x806532","1"
"0x80678e","1"
"0x8068a","1"
"0x80692e","1"
"0x806d78","1"
"0x80778","1"
"0x80821a","1"
"0x8082fa","1"
"0x808370","1"
"0x808a3a","1"
"0x808e16","1"
"0x80a26e","1"
"0x80a490","1"
"0x80ab6a","1"
"0x80ac22","1"
"0x80af20","1"
"0x80c2de","1"
"0x80cd1a","1"
"0x80e214","1"
"0x80e390","1"
"0x80e6a0","1"
"0x8107fe","1"
"0x810b4e","1"
"0x810c8a","1"
"0x8126c8","1"
"0x812722","1"
"0x812c7a","1"
"0x812d60","1"
"0x812d78","1"
"0x812dde","1"
"0x81471a","1"
"0x814ba8","1"
"0x816350","1"
"0x816390","1"
"0x816528","1"
"0x816620","1"
"0x816860","1"
"0x816a84","1"
"0x816dd8","1"
"0x81821c","1"
"0x81886c","1"
"0x818a06","1"
"0x818a52","1"
"0x818f20","1"
"0x81a0d0","1"
"0x81a16e","1"
"0x81a2fe","1"
"0x81a400","1"
"0x81a90c","1"
"0x81c290","1"
"0x81c838","1"
"0x81c862","1"
"0x81cd2e","1"
"0x81e672","1"
"0x81e758","1"
"0x81e814","1"
"0x820184","1"
"0x820416","1"
"0x8204d6","1"
"0x82067a","1"
"0x820784","1"
"0x820a52","1"
"0x820b42","1"
"0x820d1e","1"
"0x820df8","1"
"0x82215c","1"
"0x822512","1"
"0x82259a","1"
"0x82265c","1"
"0x822bdc","1"
"0x8239a","1"
"0x823b4","1"
"0x824940","1"
"0x824b0","1"
"0x824b5a","1"
"0x824cf0","1"
"0x824e30","1"
"0x824f02","1"
"0x82627c","1"
"0x8264a2","1"
"0x826cc","1"
"0x827b2","1"
"0x8283de","1"
"0x828498","1"
"0x8286e0","1"
"0x828932","1"
"0x82a612","1"
"0x82ae8","1"
"0x82cb40","1"
"0x82e332","1"
"0x82e412","1"
"0x82e7b4","1"
"0x82ea7a","1"
"0x82f42","1"
"0x82faa","1"
"0x8300aa","1"
"0x83016a","1"
"0x8301d8","1"
"0x8306d4","1"
"0x830846","1"
"0x830a5a","1"
"0x830e62","1"
"0x830ec8","1"
"0x830fe0","1"
"0x830ff4","1"
"0x832340","1"
"0x832912","1"
"0x832f3a","1"
"0x8340c6","1"
"0x8341d8","1"
"0x834624","1"
"0x836022","1"
"0x83620e","1"
"0x83809c","1"
"0x8382","1"
"0x838a60","1"
"0x838ce6","1"
"0x838eae","1"
"0x83a27e","1"
"0x83a8d6","1"
"0x83ad66","1"
"0x83adf2","1"
"0x83c446","1"
"0x83cf90","1"
"0x83e076","1"
"0x83e2b0","1"
"0x83ed3a","1"
"0x840308","1"
"0x840748","1"
"0x840b0a","1"
"0x840bac","1"
"0x840db2","1"
"0x840fb8","1"
"0x841a4","1"
"0x842aec","1"
"0x842b08","1"
"0x8432","1"
"0x844098","1"
"0x844430","1"
"0x8446ca","1"
"0x844b08","1"
"0x844bf2","1"
"0x844ce6","1"
"0x846304","1"
"0x8464c8","1"
"0x846bbc","1"
"0x84712","1"
"0x84a292","1"
"0x84a570","1"
"0x84a6a2","1"
"0x84bda","1"
"0x84c120","1"
"0x84c5f4","1"
"0x84c606","1"
"0x84cf7a","1"
"0x84e386","1"
"0x84eb28","1"
"0x84ed2","1"
"0x85089e","1"
"0x850b76","1"
"0x850bdc","1"
"0x85232a","1"
"0x85233e","1"
"0x852750","1"
"0x8562d8","1"
"0x85654d","1"
"0x856f2a","1"
"0x85802e","1"
"0x8580b0","1"
"0x858bfa","1"
"0x858e52","1"
"0x858f2e","1"
"0x858f70","1"
"0x85a6b0","1"
"0x85aab6","1"
"0x85abe2","1"
"0x85ae74","1"
"0x85c0b2","1"
"0x85cc6c","1"
"0x85cd40","1"
"0x85e164","1"
"0x85ebe6","1"
"0x860338","1"
"0x86035c","1"
"0x860b28","1"
"0x862012","1"
"0x86235e","1"
"0x862400","1"
"0x8624f8","1"
"0x862b4","1"
"0x862d5e","1"
"0x862d92","1"
"0x864128","1"
"0x86423e","1"
"0x864b0a","1"
"0x864c4a","1"
"0x8663e4","1"
"0x866542","1"
"0x866660","1"
"0x86888a","1"
"0x868db6","1"
"0x868e3e","1"
"0x868fe2","1"
"0x86b08","1"
"0x86cc10","1"
"0x86e38a","1"
"0x86e538","1"
"0x86e8a8","1"
"0x86eb32","1"
"0x86eb7c","1"
"0x86ebfa","1"
"0x86ec0","1"
"0x86ec88","1"
"0x86ed52","1"
"0x87006a","1"
"0x870720","1"
"0x870e58","1"
"0x870e66","1"
"0x872242","1"
"0x872526","1"
"0x8725ba","1"
"0x87448a","1"
"0x8744a2","1"
"0x874868","1"
"0x874df4","1"
"0x875a52","1"
"0x876696","1"
"0x876b04","1"
"0x878666","1"
"0x878ca0","1"
"0x878d24","1"
"0x878e0c","1"
"0x87a5ca","1"
"0x87a7b8","1"
"0x87ac68","1"
"0x87af68","1"
"0x87c63a","1"
"0x87c6fe","1"
"0x87cd88","1"
"0x8800f0","1"
"0x880278","1"
"0x880332","1"
"0x88039a","1"
"0x880480","1"
"0x88088e","1"
"0x8808d4","1"
"0x880dbe","1"
"0x881c6","1"
"0x882358","1"
"0x882644","1"
"0x882b4a","1"
"0x882cc8","1"
"0x882f50","1"
"0x88457a","1"
"0x88457e","1"
"0x884599","1"
"0x8848b0","1"
"0x884a6","1"
"0x884adc","1"
"0x884d82","1"
"0x884e6e","1"
"0x885cc","1"
"0x88628","1"
"0x886b2e","1"
"0x8882a4","1"
"0x888368","1"
"0x8885f0","1"
"0x888824","1"
"0x888a2","1"
"0x888aa0","1"
"0x88927a","1"
"0x88a28","1"
"0x88a35e","1"
"0x88c40e","1"
"0x88c800","1"
"0x88e286","1"
"0x88e886","1"
"0x88ee96","1"
"0x88f24","1"
"0x8900ea","1"
"0x8902e6","1"
"0x89050a","1"
"0x8909e2","1"
"0x890a4a","1"
"0x890b4c","1"
"0x892226","1"
"0x892fae","1"
"0x894396","1"
"0x8944c4","1"
"0x896016","1"
"0x896028","1"
"0x896526","1"
"0x896570","1"
"0x896884","1"
"0x898770","1"
"0x89888a","1"
"0x898d64","1"
"0x898e10","1"
"0x89a184","1"
"0x89a1ea","1"
"0x89a536","1"
"0x89ad82","1"
"0x89c490","1"
"0x89c908","1"
"0x89ca1a","1"
"0x89e236","1"
"0x8a05b0","1"
"0x8a0a10","1"
"0x8a0aa8","1"
"0x8a0c2","1"
"0x8a0d9e","1"
"0x8a23ea","1"
"0x8a26f0","1"
"0x8a2c00","1"
"0x8a43a2","1"
"0x8a48c8","1"
"0x8a67b6","1"
"0x8a6ee6","1"
"0x8a6f3a","1"
"0x8a8124","1"
"0x8a8340","1"
"0x8a8c50","1"
"0x8aadca","1"
"0x8ac1fa","1"
"0x8ac498","1"
"0x8ac560","1"
"0x8acac2","1"
"0x8acbc0","1"
"0x8acc7a","1"
"0x8acc7e","1"
"0x8ae627","1"
"0x8aefa2","1"
"0x8af60","1"
"0x8b03ac","1"
"0x8b093c","1"
"0x8b09d0","1"
"0x8b0bb2","1"
"0x8b0d34","1"
"0x8b216a","1"
"0x8b25aa","1"
"0x8b29e8","1"
"0x8b2e42","1"
"0x8b4474","1"
"0x8b44d2","1"
"0x8b4930","1"
"0x8b4962","1"
"0x8b62f8","1"
"0x8b6f4c","1"
"0x8b8150","1"
"0x8b83d0","1"
"0x8b8de4","1"
"0x8ba950","1"
"0x8be2de","1"
"0x8be34a","1"
"0x8be720","1"
"0x8beada","1"
"0x8c00dc","1"
"0x8c08ea","1"
"0x8c0c0a","1"
"0x8c0cf2","1"
"0x8c0fa2","1"
"0x8c227c","1"
"0x8c2be4","1"
"0x8c337a","1"
"0x8c4092","1"
"0x8c42","1"
"0x8c4c60","1"
"0x8c601a","1"
"0x8c62e2","1"
"0x8c64f0","1"
"0x8c6740","1"
"0x8c8b22","1"
"0x8c8d0a","1"
"0x8c8f0a","1"
"0x8ca5f8","1"
"0x8ca612","1"
"0x8ca660","1"
"0x8ca716","1"
"0x8cac62","1"
"0x8cad92","1"
"0x8cc35a","1"
"0x8ccd4e","1"
"0x8cce6a","1"
"0x8ce29a","1"
"0x8d07cc","1"
"0x8d0a22","1"
"0x8d0a8e","1"
"0x8d0e2a","1"
"0x8d0f62","1"
"0x8d0f6e","1"
"0x8d23aa","1"
"0x8d25e0","1"
"0x8d2640","1"
"0x8d2afa","1"
"0x8d2fa8","1"
"0x8d3186","1"
"0x8d4346","1"
"0x8d46c4","1"
"0x8d4dc6","1"
"0x8d653e","1"
"0x8d6a4e","1"
"0x8d6f96","1"
"0x8d83f8","1"
"0x8d852e","1"
"0x8d8560","1"
"0x8d87a8","1"
"0x8d8802","1"
"0x8d88b2","1"
"0x8da1d8","1"
"0x8da860","1"
"0x8dacac","1"
"0x8dadd0","1"
"0x8dc1ba","1"
"0x8dc3b4","1"
"0x8dc83a","1"
"0x8de052","1"
"0x8de232","1"
"0x8de516","1"
"0x8de8a0","1"
"0x8e05f6","1"
"0x8e06aa","1"
"0x8e0b52","1"
"0x8e0f00","1"
"0x8e0f9c","1"
"0x8e0ffc","1"
"0x8e24dc","1"
"0x8e28aa","1"
"0x8e4c06","1"
"0x8e502","1"
"0x8e6390","1"
"0x8e6398","1"
"0x8e82ae","1"
"0x8e8378","1"
"0x8e8658","1"
"0x8ea00c","1"
"0x8ea9e2","1"
"0x8ead86","1"
"0x8eaf86","1"
"0x8ecb84","1"
"0x8ecf5a","1"
"0x8ee948","1"
"0x8eee5e","1"
"0x8f022a","1"
"0x8f0d2e","1"
"0x8f2070","1"
"0x8f207a","1"
"0x8f2250","1"
"0x8f22e8","1"
"0x8f29a8","1"
"0x8f29b2","1"
"0x8f2a7e","1"
"0x8f2aae","1"
"0x8f2b7a","1"
"0x8f2bd0","1"
"0x8f4ec6","1"
"0x8f699c","1"
"0x8f8278","1"
"0x8f87f4","1"
"0x8f89e0","1"
"0x8f8a90","1"
"0x8f8b24","1"
"0x8f8c1c","1"
"0x8fab8a","1"
"0x8fc2ec","1"
"0x8fcce0","1"
"0x8fe288","1"
"0x9007b6","1"
"0x90099c","1"
"0x900b76","1"
"0x902bc0","1"
"0x902e60","1"
"0x9045da","1"
"0x90472","1"
"0x9047fa","1"
"0x904c0c","1"
"0x904f12","1"
"0x90552","1"
"0x90645a","1"
"0x9066ea","1"
"0x906810","1"
"0x906ed6","1"
"0x907e8","1"
"0x908062","1"
"0x908674","1"
"0x909a0","1"
"0x90aebe","1"
"0x90c148","1"
"0x90c3c8","1"
"0x90d7e","1"
"0x90ebae","1"
"0x90fa8","1"
"0x9104fc","1"
"0x9109f6","1"
"0x910b2c","1"
"0x910ef6","1"
"0x910fa2","1"
"0x912024","1"
"0x912374","1"
"0x91238a","1"
"0x914810","1"
"0x914d6a","1"
"0x916a04","1"
"0x916b6a","1"
"0x918038","1"
"0x91a512","1"
"0x91a568","1"
"0x91a7b6","1"
"0x91ad0a","1"
"0x91af96","1"
"0x91c5b4","1"
"0x91e570","1"
"0x91ece8","1"
"0x91ed8a","1"
"0x92069e","1"
"0x920e56","1"
"0x921216","1"
"0x9222a4","1"
"0x922550","1"
"0x9227a6","1"
"0x922bb0","1"
"0x9243cc","1"
"0x924602","1"
"0x924614","1"
"0x9248c0","1"
"0x9249d8","1"
"0x924d78","1"
"0x926560","1"
"0x926be0","1"
"0x926d22","1"
"0x926d70","1"
"0x9280aa","1"
"0x9285d6","1"
"0x928696","1"
"0x928c44","1"
"0x92a594","1"
"0x92a67a","1"
"0x92a770","1"
"0x92aaba","1"
"0x92c1a8","1"
"0x92c38c","1"
"0x92c90a","1"
"0x92e132","1"
"0x92e82e","1"
"0x92f82","1"
"0x9300c0","1"
"0x9300ce","1"
"0x9320de","1"
"0x934178","1"
"0x9343b0","1"
"0x934652","1"
"0x934696","1"
"0x9349b2","1"
"0x934c04","1"
"0x934c50","1"
"0x934efc","1"
"0x936300","1"
"0x936782","1"
"0x936b5e","1"
"0x93802a","1"
"0x93817a","1"
"0x9381ec","1"
"0x938352","1"
"0x938450","1"
"0x9388f6","1"
"0x93a4f2","1"
"0x93ab86","1"
"0x93c5f8","1"
"0x93cc10","1"
"0x93e50c","1"
"0x93e6ee","1"
"0x93e732","1"
"0x93e81a","1"
"0x93ec70","1"
"0x940126","1"
"0x9401ec","1"
"0x940318","1"
"0x940e04","1"
"0x940ea2","1"
"0x9420a0","1"
"0x942432","1"
"0x94268","1"
"0x942958","1"
"0x94314","1"
"0x943f6","1"
"0x9440b2","1"
"0x94444a","1"
"0x9447c2","1"
"0x944e08","1"
"0x944f50","1"
"0x946c34","1"
"0x9483f8","1"
"0x94a202","1"
"0x94a4a","1"
"0x94a762","1"
"0x94a784","1"
"0x94abaa","1"
"0x94aca0","1"
"0x94afe6","1"
"0x94c130","1"
"0x94c266","1"
"0x94c8d0","1"
"0x94ca22","1"
"0x94cbde","1"
"0x94cc12","1"
"0x94cd4c","1"
"0x94e296","1"
"0x94e520","1"
"0x94e712","1"
"0x94e9e6","1"
"0x94ef5e","1"
"0x95001a","1"
"0x9508ab","1"
"0x950f62","1"
"0x952ce2","1"
"0x952f40","1"
"0x952fe0","1"
"0x954058","1"
"0x954750","1"
"0x9565ca","1"
"0x958722","1"
"0x958b00","1"
"0x95a162","1"
"0x95ac5c","1"
"0x95c404","1"
"0x95c578","1"
"0x95c602","1"
"0x95ce3c","1"
"0x95cf42","1"
"0x95e858","1"
"0x95ecfa","1"
"0x95ef60","1"
"0x960290","1"
"0x960652","1"
"0x960858","1"
"0x9620c0","1"
"0x962356","1"
"0x962468","1"
"0x962920","1"
"0x9629ee","1"
"0x962e04","1"
"0x96443e","1"
"0x96487c","1"
"0x964f28","1"
"0x966262","1"
"0x966aec","1"
"0x966b7a","1"
"0x966d16","1"
"0x966e16","1"
"0x9680c2","1"
"0x96820c","1"
"0x9682b0","1"
"0x96834e","1"
"0x96847c","1"
"0x9685c4","1"
"0x96a452","1"
"0x96c158","1"
"0x96c64c","1"
"0x96c9f4","1"
"0x96cd50","1"
"0x96cda0","1"
"0x96ce20","1"
"0x96e030","1"
"0x96e4e0","1"
"0x96e63c","1"
"0x96e72e","1"
"0x96eeb2","1"
"0x96f1a","1"
"0x96ffa","1"
"0x97002c","1"
"0x970a78","1"
"0x970b4c","1"
"0x970b70","1"
"0x970d23","1"
"0x970efc","1"
"0x970f08","1"
"0x972850","1"
"0x974328","1"
"0x9747b2","1"
"0x974db2","1"
"0x974ef0","1"
"0x9767b8","1"
"0x9784a0","1"
"0x978632","1"
"0x9786ae","1"
"0x9787e2","1"
"0x97885c","1"
"0x9789c4","1"
"0x978cf8","1"
"0x978dac","1"
"0x97c296","1"
"0x97c314","1"
"0x97e226","1"
"0x97e376","1"
"0x97e3a2","1"
"0x97e6d6","1"
"0x97ea02","1"
"0x97eaab","1"
"0x980722","1"
"0x98072e","1"
"0x9809e0","1"
"0x982500","1"
"0x98282","1"
"0x982e6e","1"
"0x982ec2","1"
"0x982faa","1"
"0x984e50","1"
"0x984ed8","1"
"0x984f20","1"
"0x986120","1"
"0x9865f0","1"
"0x988722","1"
"0x988862","1"
"0x988b82","1"
"0x989ae","1"
"0x98a46","1"
"0x98c04e","1"
"0x98c2a0","1"
"0x98c380","1"
"0x98cdee","1"
"0x98e1c4","1"
"0x98e8a0","1"
"0x98f4c","1"
"0x99021a","1"
"0x9904ba","1"
"0x990560","1"
"0x990660","1"
"0x990950","1"
"0x990b1a","1"
"0x990cbc","1"
"0x9921d2","1"
"0x992296","1"
"0x992702","1"
"0x99320e","1"
"0x9941d6","1"
"0x994330","1"
"0x9943a2","1"
"0x99455a","1"
"0x996252","1"
"0x9967e2","1"
"0x99810a","1"
"0x99812e","1"
"0x998256","1"
"0x99841c","1"
"0x998540","1"
"0x998838","1"
"0x998c00","1"
"0x998e0c","1"
"0x998e34","1"
"0x99a632","1"
"0x99acd8","1"
"0x99ad9e","1"
"0x99c414","1"
"0x99c834","1"
"0x99c8e0","1"
"0x99cd50","1"
"0x99e4a0","1"
"0x99e6bc","1"
"0x9a2a72","1"
"0x9a2cda","1"
"0x9a348","1"
"0x9a354","1"
"0x9a4fe0","1"
"0x9a63a","1"
"0x9a6998","1"
"0x9a87fe","1"
"0x9a8df2","1"
"0x9a8f0a","1"
"0x9aa114","1"
"0x9aa54","1"
"0x9aa726","1"
"0x9aca24","1"
"0x9ade2","1"
"0x9aed88","1"
"0x9aef10","1"
"0x9b0198","1"
"0x9b0416","1"
"0x9b06cc","1"
"0x9b0842","1"
"0x9b0b6c","1"
"0x9b258a","1"
"0x9b25e6","1"
"0x9b2fde","1"
"0x9b4a20","1"
"0x9b4bf0","1"
"0x9b62ea","1"
"0x9b6668","1"
"0x9b8500","1"
"0x9b85b4","1"
"0x9ba35a","1"
"0x9ba5f6","1"
"0x9ba85a","1"
"0x9baae2","1"
"0x9bc012","1"
"0x9bcd98","1"
"0x9be772","1"
"0x9c018c","1"
"0x9c0250","1"
"0x9c093a","1"
"0x9c0a8a","1"
"0x9c29a8","1"
"0x9c4748","1"
"0x9c47cc","1"
"0x9c4ff2","1"
"0x9c6620","1"
"0x9c80fa","1"
"0x9c8afa","1"
"0x9c8c1e","1"
"0x9c8eb4","1"
"0x9c9e0","1"
"0x9ca00a","1"
"0x9ca11e","1"
"0x9ca210","1"
"0x9ca744","1"
"0x9cac68","1"
"0x9cc0bc","1"
"0x9cc47a","1"
"0x9cc81a","1"
"0x9cc8ca","1"
"0x9ccdc4","1"
"0x9ceb0c","1"
"0x9cebe0","1"
"0x9d031a","1"
"0x9d0386","1"
"0x9d0caa","1"
"0x9d0f8e","1"
"0x9d22b6","1"
"0x9d2558","1"
"0x9d2e1a","1"
"0x9d41ae","1"
"0x9d47f8","1"
"0x9d4af2","1"
"0x9d4afa","1"
"0x9d4b9a","1"
"0x9d6340","1"
"0x9d85e0","1"
"0x9d8ad2","1"
"0x9d8d16","1"
"0x9da010","1"
"0x9da176","1"
"0x9da3be","1"
"0x9dc00e","1"
"0x9dc470","1"
"0x9dc488","1"
"0x9dce84","1"
"0x9de210","1"
"0x9de2d8","1"
"0x9de49c","1"
"0x9de4ca","1"
"0x9e2222","1"
"0x9e2242","1"
"0x9e23c0","1"
"0x9e2750","1"
"0x9e2a20","1"
"0x9e2c5b","1"
"0x9e44e4","1"
"0x9e4810","1"
"0x9e4902","1"
"0x9e6738","1"
"0x9e7aa","1"
"0x9e83fa","1"
"0x9e870e","1"
"0x9e88c0","1"
"0x9e8da2","1"
"0x9e8fa8","1"
"0x9eaea2","1"
"0x9ecb94","1"
"0x9ee66a","1"
"0x9f098e","1"
"0x9f225a","1"
"0x9f2302","1"
"0x9f293e","1"
"0x9f4184","1"
"0x9f48b6","1"
"0x9f4c50","1"
"0x9f4faa","1"
"0x9f634e","1"
"0x9f6476","1"
"0x9f8418","1"
"0x9f886c","1"
"0x9fa1c6","1"
"0x9fa990","1"
"0x9faacc","1"
"0x9fc1a2","1"
"0x9fc212","1"
"0x9fc672","1"
"0x9fc714","1"
"0x9fc982","1"
"0x9fe626","1"
"0x9feb08","1"
"0x9fed86","1"
"0xa00156","1"
"0xa00220","1"
"0xa0045e","1"
"0xa00bf0","1"
"0xa00c2","1"
"0xa00e0e","1"
"0xa020ee","1"
"0xa02136","1"
"0xa02192","1"
"0xa022ea","1"
"0xa0245c","1"
"0xa02bee","1"
"0xa0346","1"
"0xa049f2","1"
"0xa04c0e","1"
"0xa04e40","1"
"0xa0649c","1"
"0xa066f8","1"
"0xa077c","1"
"0xa08122","1"
"0xa081a","1"
"0xa0820e","1"
"0xa08440","1"
"0xa08450","1"
"0xa086f4","1"
"0xa089b4","1"
"0xa08cf0","1"
"0xa090","1"
"0xa09ba","1"
"0xa0a8b4","1"
"0xa0ac22","1"
"0xa0ad8c","1"
"0xa0af7a","1"
"0xa0c192","1"
"0xa0c2a2","1"
"0xa0c38e","1"
"0xa0e44e","1"
"0xa0e564","1"
"0xa0e668","1"
"0xa0e68a","1"
"0xa0e714","1"
"0xa0ea22","1"
"0xa0ea8e","1"
"0xa0eb9a","1"
"0xa0ece6","1"
"0xa10a50","1"
"0xa10d60","1"
"0xa10d62","1"
"0xa10f2a","1"
"0xa12150","1"
"0xa121a2","1"
"0xa12202","1"
"0xa12536","1"
"0xa1271a","1"
"0xa12872","1"
"0xa12b68","1"
"0xa140e4","1"
"0xa14d12","1"
"0xa16f0a","1"
"0xa18244","1"
"0xa18298","1"
"0xa18b4e","1"
"0xa18b60","1"
"0xa18e76","1"
"0xa1ab3a","1"
"0xa1c34e","1"
"0xa1c790","1"
"0xa1cff8","1"
"0xa1e626","1"
"0xa1e68a","1"
"0xa1ed56","1"
"0xa1ef1a","1"
"0xa20420","1"
"0xa2052","1"
"0xa2066a","1"
"0xa20e44","1"
"0xa228ae","1"
"0xa241c","1"
"0xa24376","1"
"0xa2496","1"
"0xa26390","1"
"0xa264ac","1"
"0xa26b08","1"
"0xa276","1"
"0xa28660","1"
"0xa28700","1"
"0xa289e4","1"
"0xa28b18","1"
"0xa28b1e","1"
"0xa28f20","1"
"0xa2a0be","1"
"0xa2a3c","1"
"0xa2af40","1"
"0xa2c03e","1"
"0xa2c2b8","1"
"0xa2c386","1"
"0xa2c4f4","1"
"0xa2c6e4","1"
"0xa2cb22","1"
"0xa2cc56","1"
"0xa2ccda","1"
"0xa2e162","1"
"0xa2e272","1"
"0xa2ea22","1"
"0xa300f4","1"
"0xa305b9","1"
"0xa30dd2","1"
"0xa32420","1"
"0xa329c4","1"
"0xa32b7a","1"
"0xa32f52","1"
"0xa3405a","1"
"0xa341dc","1"
"0xa34b02","1"
"0xa34b04","1"
"0xa3647e","1"
"0xa36cc8","1"
"0xa38190","1"
"0xa38284","1"
"0xa383fa","1"
"0xa38552","1"
"0xa38732","1"
"0xa3891c","1"
"0xa38a96","1"
"0xa3a1fa","1"
"0xa3a4ae","1"
"0xa3ae64","1"
"0xa3c220","1"
"0xa3e112","1"
"0xa3e4b2","1"
"0xa3e82a","1"
"0xa3edb8","1"
"0xa3eea0","1"
"0xa3ef2a","1"
"0xa400fe","1"
"0xa401b5","1"
"0xa40562","1"
"0xa4070","1"
"0xa4083c","1"
"0xa40a22","1"
"0xa40b5c","1"
"0xa40bd8","1"
"0xa40c40","1"
"0xa40c9e","1"
"0xa40e7a","1"
"0xa422ce","1"
"0xa42316","1"
"0xa42388","1"
"0xa42f2","1"
"0xa42fb8","1"
"0xa44372","1"
"0xa4467d","1"
"0xa4477a","1"
"0xa44c36","1"
"0xa44db0","1"
"0xa44fe0","1"
"0xa462ec","1"
"0xa46792","1"
"0xa467b8","1"
"0xa47e","1"
"0xa4819c","1"
"0xa4826e","1"
"0xa4885c","1"
"0xa48d2b","1"
"0xa4944","1"
"0xa4a1b2","1"
"0xa4a862","1"
"0xa4a9ea","1"
"0xa4ab3c","1"
"0xa4c98e","1"
"0xa4ca64","1"
"0xa4cb78","1"
"0xa4dee","1"
"0xa4e078","1"
"0xa4eb52","1"
"0xa50b34","1"
"0xa50e90","1"
"0xa50ea2","1"
"0xa5264e","1"
"0xa52790","1"
"0xa527ea","1"
"0xa529c8","1"
"0xa52a22","1"
"0xa52a3a","1"
"0xa542","1"
"0xa54368","1"
"0xa54788","1"
"0xa54872","1"
"0xa54d9a","1"
"0xa5601a","1"
"0xa562be","1"
"0xa56344","1"
"0xa56c2a","1"
"0xa5834a","1"
"0xa5871a","1"
"0xa58c4a","1"
"0xa58ca6","1"
"0xa58d18","1"
"0xa58e0a","1"
"0xa58f66","1"
"0xa5a128","1"
"0xa5a756","1"
"0xa5a92a","1"
"0xa5a9ca","1"
"0xa5c4de","1"
"0xa5c670","1"
"0xa5cada","1"
"0xa5cdb4","1"
"0xa5e2a6","1"
"0xa5e32a","1"
"0xa5e332","1"
"0xa5ec70","1"
"0xa5ee10","1"
"0xa60008","1"
"0xa60068","1"
"0xa60802","1"
"0xa6082c","1"
"0xa60b4e","1"
"0xa60e72","1"
"0xa60efa","1"
"0xa6118","1"
"0xa63c8","1"
"0xa640e8","1"
"0xa645ca","1"
"0xa6465c","1"
"0xa6495a","1"
"0xa64afa","1"
"0xa67de","1"
"0xa68142","1"
"0xa682a2","1"
"0xa68800","1"
"0xa68a6c","1"
"0xa68cd2","1"
"0xa68f1e","1"
"0xa6a14a","1"
"0xa6a326","1"
"0xa6a6be","1"
"0xa6af18","1"
"0xa6c32c","1"
"0xa6c376","1"
"0xa6c630","1"
"0xa6c776","1"
"0xa6c878","1"
"0xa6cb7e","1"
"0xa6e0c","1"
"0xa6e2ba","1"
"0xa6e74","1"
"0xa6ed64","1"
"0xa70092","1"
"0xa70612","1"
"0xa70892","1"
"0xa70ad2","1"
"0xa70d64","1"
"0xa72200","1"
"0xa7248a","1"
"0xa72540","1"
"0xa72688","1"
"0xa72b82","1"
"0xa741ca","1"
"0xa7458a","1"
"0xa749e8","1"
"0xa76192","1"
"0xa768ae","1"
"0xa76d34","1"
"0xa76db8","1"
"0xa78460","1"
"0xa786d6","1"
"0xa78872","1"
"0xa78f8e","1"
"0xa7a084","1"
"0xa7a5f4","1"
"0xa7a876","1"
"0xa7ae92","1"
"0xa7aeaa","1"
"0xa7af50","1"
"0xa7c348","1"
"0xa7cb5e","1"
"0xa7cbe0","1"
"0xa7cc6c","1"
"0xa7cecc","1"
"0xa7e04a","1"
"0xa7eb20","1"
"0xa800a0","1"
"0xa803aa","1"
"0xa80686","1"
"0xa80928","1"
"0xa80e32","1"
"0xa80ea0","1"
"0xa82548","1"
"0xa82b08","1"
"0xa82b40","1"
"0xa8408a","1"
"0xa847c8","1"
"0xa84b64","1"
"0xa84f12","1"
"0xa86372","1"
"0xa88444","1"
"0xa88528","1"
"0xa88a46","1"
"0xa8a80a","1"
"0xa8aad0","1"
"0xa8ae70","1"
"0xa8aede","1"
"0xa8c6f0","1"
"0xa8c978","1"
"0xa8d94","1"
"0xa8e4d2","1"
"0xa8e65e","1"
"0xa8e67a","1"
"0xa8ea24","1"
"0xa8eb70","1"
"0xa8ee66","1"
"0xa90642","1"
"0xa90842","1"
"0xa921c2","1"
"0xa92424","1"
"0xa926e4","1"
"0xa92ed2","1"
"0xa9401a","1"
"0xa94154","1"
"0xa9466a","1"
"0xa946ae","1"
"0xa9488c","1"
"0xa94a44","1"
"0xa94b60","1"
"0xa96558","1"
"0xa96b6d","1"
"0xa982b0","1"
"0xa989da","1"
"0xa98a1a","1"
"0xa98a38","1"
"0xa9a638","1"
"0xa9a6ea","1"
"0xa9af68","1"
"0xa9c3de","1"
"0xa9c9ea","2"
"0xa9ca82","1"
"0xa9e37a","1"
"0xa9e402","1"
"0xa9ebf2","1"
"0xaa0874","1"
