"Measurement outcome","Frequency"
"0x2d16b4","1"
"0x2d1718","1"
"0x2d22de","1"
"0x2d23ba","1"
"0x2d23de","1"
"0x2d23e6","1"
"0x2d243c","1"
"0x2d2490","1"
"0x2d263a","1"
"0x2d3136","1"
"0x2d324e","1"
"0x2d33a6","1"
"0x2d33ca","1"
"0x2d345a","1"
"0x2d3694","1"
"0x2d36b8","1"
"0x2d37a2","1"
"0x2d4034","1"
"0x2d409e","1"
"0x2d471c","1"
"0x2d4798","1"
"0x2d4f0","1"
"0x2d505a","1"
"0x2d5154","1"
"0x2d519c","1"
"0x2d5616","1"
"0x2d57c0","1"
"0x2d59e","1"
"0x2d6010","1"
"0x2d655e","1"
"0x2d675e","1"
"0x2d7032","1"
"0x2d7136","1"
"0x2d71be","1"
"0x2d741e","1"
"0x2d7484","1"
"0x2d753c","1"
"0x2d754","1"
"0x2d7602","1"
"0x2d762e","1"
"0x2d7712","1"
"0x2d7718","1"
"0x2d776c","1"
"0x2d7f4","1"
"0x2d811c","1"
"0x2d8168","1"
"0x2d837c","1"
"0x2d839a","1"
"0x2d83ac","1"
"0x2d83b4","1"
"0x2d8450","1"
"0x2d858e","1"
"0x2d85a0","1"
"0x2d8610","1"
"0x2d861a","1"
"0x2d863a","1"
"0x2d8650","1"
"0x2d866c","1"
"0x2d87dc","1"
"0x2d87f8","1"
"0x2d9032","1"
"0x2d9092","1"
"0x2d919a","1"
"0x2d921c","1"
"0x2d930c","1"
"0x2d93d0","1"
"0x2d949c","1"
"0x2d9540","1"
"0x2d95fa","1"
"0x2d9700","1"
"0x2d9734","1"
"0x2d979c","1"
"0x2da03e","1"
"0x2da0d4","1"
"0x2da190","1"
"0x2da210","1"
"0x2da2ec","1"
"0x2da358","1"
"0x2da37e","1"
"0x2da384","1"
"0x2da44c","1"
"0x2da450","1"
"0x2da4ba","1"
"0x2da4d4","1"
"0x2da516","1"
"0x2da6b0","1"
"0x2da6b4","1"
"0x2da75c","1"
"0x2da778","1"
"0x2db0e4","1"
"0x2db326","1"
"0x2db370","1"
"0x2db790","1"
"0x2db796","1"
"0x2db7f0","1"
"0x2dc09e","1"
"0x2dc0d4","1"
"0x2dc102","1"
"0x2dc1dc","1"
"0x2dc238","1"
"0x2dc290","1"
"0x2dc2da","1"
"0x2dc358","1"
"0x2dc35a","1"
"0x2dc396","1"
"0x2dc5b8","1"
"0x2dc5d8","1"
"0x2dc646","1"
"0x2dc746","1"
"0x2dc790","1"
"0x2dc7d6","1"
"0x2dd190","1"
"0x2dd330","1"
"0x2dd4dc","1"
"0x2dd51a","1"
"0x2dd59e","1"
"0x2dd5e6","1"
"0x2dd698","1"
"0x2dd6f6","1"
"0x2de03e","1"
"0x2de0bc","1"
"0x2de0d4","1"
"0x2de110","1"
"0x2de11c","1"
"0x2de24e","1"
"0x2de346","1"
"0x2de45c","1"
"0x2de502","1"
"0x2de5de","1"
"0x2de6ba","1"
"0x2de772","1"
"0x2df050","1"
"0x2df158","1"
"0x2df270","1"
"0x2df43e","1"
"0x2df524","1"
"0x2df614","1"
"0x2df6e6","1"
"0x2df716","1"
"0x2e0016","1"
"0x2e007c","1"
"0x2e00b2","1"
"0x2e01ce","1"
"0x2e01f2","1"
"0x2e01fa","1"
"0x2e041a","1"
"0x2e057e","1"
"0x2e059e","2"
"0x2e069e","1"
"0x2e077a","1"
"0x2e0a0","1"
"0x2e10bc","1"
"0x2e11ec","1"
"0x2e1414","1"
"0x2e1496","1"
"0x2e1728","1"
"0x2e17ee","1"
"0x2e206e","1"
"0x2e2210","1"
"0x2e2254","1"
"0x2e231c","1"
"0x2e23d8","1"
"0x2e23ee","1"
"0x2e2720","1"
"0x2e2778","1"
"0x2e277e","1"
"0x2e3026","1"
"0x2e316e","1"
"0x2e3332","1"
"0x2e33d4","1"
"0x2e3508","1"
"0x2e3534","1"
"0x2e4186","1"
"0x2e41fc","1"
"0x2e4314","1"
"0x2e4500","1"
"0x2e455a","1"
"0x2e4670","1"
"0x2e47e","1"
"0x2e5030","1"
"0x2e515e","1"
"0x2e5176","1"
"0x2e5240","1"
"0x2e5256","1"
"0x2e5356","1"
"0x2e54b6","1"
"0x2e566e","1"
"0x2e6100","1"
"0x2e6334","1"
"0x2e6396","1"
"0x2e6628","1"
"0x2e717a","1"
"0x2e737a","1"
"0x2e738","1"
"0x2e7636","1"
"0x2e8052","1"
"0x2e80de","1"
"0x2e80fc","1"
"0x2e8192","1"
"0x2e820a","1"
"0x2e8376","1"
"0x2e841e","1"
"0x2e849e","1"
"0x2e84fa","1"
"0x2e8612","1"
"0x2e8724","1"
"0x2e8786","1"
"0x2e87be","1"
"0x2e9074","1"
"0x2e907a","1"
"0x2e9220","1"
"0x2e92fa","1"
"0x2e9444","1"
"0x2e951a","1"
"0x2e957c","1"
"0x2e96b0","1"
"0x2ea064","1"
"0x2ea13e","1"
"0x2ea29a","1"
"0x2ea358","1"
"0x2ea3fa","1"
"0x2ea42e","1"
"0x2ea436","1"
"0x2ea45a","1"
"0x2ea672","1"
"0x2ea67e","1"
"0x2ea7e2","1"
"0x2eaa12","1"
"0x2eb03a","1"
"0x2eb0a6","1"
"0x2eb154","1"
"0x2eb15a","1"
"0x2eb388","1"
"0x2eb3c4","1"
"0x2eb40c","1"
"0x2eb67a","1"
"0x2eb6ec","1"
"0x2eb732","1"
"0x2eb746","1"
"0x2eb794","1"
"0x2eb7ba","1"
"0x2ec354","1"
"0x2ec3b6","1"
"0x2ec41a","1"
"0x2ec52a","1"
"0x2ec59c","1"
"0x2ec69c","1"
"0x2ec6b0","1"
"0x2ec6b1","1"
"0x2ec6f0","1"
"0x2ec6fa","1"
"0x2ec7b0","1"
"0x2ed064","1"
"0x2ed098","1"
"0x2ed25a","1"
"0x2ed53a","1"
"0x2ed5d6","1"
"0x2ed5fa","1"
"0x2ed6ea","1"
"0x2ed7d8","1"
"0x2ed7e6","1"
"0x2ee012","1"
"0x2ee2b2","1"
"0x2ee2b8","1"
"0x2ee2be","1"
"0x2ee494","1"
"0x2ee4d0","1"
"0x2ee502","1"
"0x2ee54c","1"
"0x2ee612","1"
"0x2ee738","1"
"0x2ee7ba","1"
"0x2ef0f4","1"
"0x2ef0f6","1"
"0x2ef17a","1"
"0x2ef1ba","1"
"0x2ef31a","1"
"0x2ef349","1"
"0x2ef392","1"
"0x2ef432","1"
"0x2ef512","1"
"0x2ef6e6","1"
"0x2ef754","1"
"0x2ef764","1"
"0x2ef7c0","1"
"0x2f0004","1"
"0x2f0036","1"
"0x2f01ff","1"
"0x2f024c","1"
"0x2f02de","1"
"0x2f0392","1"
"0x2f0436","1"
"0x2f051a","1"
"0x2f07de","1"
"0x2f1112","1"
"0x2f119a","1"
"0x2f11ea","1"
"0x2f11fe","1"
"0x2f127a","1"
"0x2f12a6","1"
"0x2f1430","2"
"0x2f1554","1"
"0x2f16ce","1"
"0x2f1786","1"
"0x2f17bc","1"
"0x2f17d2","1"
"0x2f23d6","1"
"0x2f2b0","1"
"0x2f3278","1"
"0x2f3282","1"
"0x2f333c","1"
"0x2f3348","1"
"0x2f33ec","1"
"0x2f350","1"
"0x2f368a","1"
"0x2f378c","1"
"0x2f409c","1"
"0x2f41fe","1"
"0x2f4270","1"
"0x2f429a","1"
"0x2f42fa","1"
"0x2f43f2","1"
"0x2f44b8","1"
"0x2f44c2","1"
"0x2f44d4","1"
"0x2f479c","1"
"0x2f508","1"
"0x2f516e","1"
"0x2f5530","1"
"0x2f5634","1"
"0x2f6036","1"
"0x2f6108","1"
"0x2f6158","1"
"0x2f63c0","1"
"0x2f63ec","1"
"0x2f64a2","1"
"0x2f651a","1"
"0x2f6588","1"
"0x2f6670","1"
"0x2f66d4","1"
"0x2f70c4","1"
"0x2f71b4","1"
"0x2f7284","1"
"0x2f74c6","1"
"0x2f74f2","1"
"0x2f74f8","1"
"0x2f7518","1"
"0x2f76b2","1"
"0x2f76b4","1"
"0x2f7798","1"
"0x2f77de","1"
"0x2f77ee","1"
"0x2f815a","1"
"0x2f81ac","1"
"0x2f81d4","1"
"0x2f82d2","1"
"0x2f8398","1"
"0x2f8510","1"
"0x2f8602","1"
"0x2f8654","1"
"0x2f8730","1"
"0x2f87e8","1"
"0x2f900c","1"
"0x2f918e","1"
"0x2f933c","1"
"0x2f940a","1"
"0x2f9448","1"
"0x2f945c","1"
"0x2f9484","1"
"0x2f9552","1"
"0x2f965a","1"
"0x2f96d6","1"
"0x2f9714","1"
"0x2f971c","1"
"0x2fa080","1"
"0x2fa0a8","1"
"0x2fa0fc","1"
"0x2fa118","1"
"0x2fa2da","1"
"0x2fa452","1"
"0x2fa490","1"
"0x2fa5f2","1"
"0x2fa640","1"
"0x2fa670","1"
"0x2fa6f4","1"
"0x2fa75c","1"
"0x2fa7da","1"
"0x2fb020","1"
"0x2fb09c","1"
"0x2fb0d0","1"
"0x2fb150","1"
"0x2fb166","1"
"0x2fb492","1"
"0x2fb4dc","1"
"0x2fb546","1"
"0x2fb5de","1"
"0x2fb618","1"
"0x2fb6dc","1"
"0x2fb784","1"
"0x2fb7be","1"
"0x2fc016","1"
"0x2fc042","1"
"0x2fc09e","1"
"0x2fc156","1"
"0x2fc258","1"
"0x2fc29e","1"
"0x2fc35c","1"
"0x2fc3fe","1"
"0x2fc47e","1"
"0x2fc4fc","1"
"0x2fc5ba","1"
"0x2fc610","1"
"0x2fcc9e","1"
"0x2fd1f2","1"
"0x2fd1fc","1"
"0x2fd362","1"
"0x2fd434","1"
"0x2fd55c","1"
"0x2fd7c8","1"
"0x2fd7d0","1"
"0x2fd7d6","1"
"0x2fe048","1"
"0x2fe10a","1"
"0x2fe166","1"
"0x2fe216","1"
"0x2fe30e","1"
"0x2fe390","1"
"0x2fe3bc","1"
"0x2fe408","1"
"0x2fe432","1"
"0x2fe4c4","1"
"0x2fe520","1"
"0x2fe538","1"
"0x2fe53a","1"
"0x2fe712","1"
"0x2fe734","1"
"0x2fe7dc","2"
"0x2ff176","1"
"0x2ff1f6","1"
"0x2ff29a","1"
"0x2ff2c4","1"
"0x2ff364","1"
"0x2ff370","1"
"0x2ff40e","1"
"0x2ff5ca","1"
"0x2ff734","1"
"0x2ff794","2"
"0x3002f2","1"
"0x30033a","1"
"0x3003b2","1"
"0x300586","1"
"0x3005a0","1"
"0x300794","1"
"0x3007e8","1"
"0x30114c","1"
"0x3012f2","1"
"0x301304","1"
"0x301658","1"
"0x301ca","1"
"0x301da","1"
"0x3022bc","1"
"0x3023b6","1"
"0x30241c","1"
"0x30242","1"
"0x302550","1"
"0x3025a","1"
"0x302614","1"
"0x3031e","1"
"0x303212","1"
"0x30356","1"
"0x303566","1"
"0x303578","1"
"0x3035e","1"
"0x3041d2","1"
"0x304354","1"
"0x3043fe","1"
"0x304424","1"
"0x304494","1"
"0x30449e","1"
"0x3044a8","1"
"0x3044aa","1"
"0x30451a","1"
"0x30456","1"
"0x304764","1"
"0x30479c","1"
"0x305080","1"
"0x305088","1"
"0x3051be","1"
"0x305330","1"
"0x305410","1"
"0x3054b0","1"
"0x305642","1"
"0x30574e","1"
"0x305766","1"
"0x305b0","1"
"0x305c8","1"
"0x305ca","1"
"0x3060aa","1"
"0x3061a4","1"
"0x3061ee","1"
"0x30626a","2"
"0x3064e6","1"
"0x3066c4","1"
"0x3066e","1"
"0x3067b2","1"
"0x3070d4","1"
"0x3070d6","1"
"0x307414","1"
"0x3074f6","1"
"0x3076b2","1"
"0x3077ec","1"
"0x307d4","1"
"0x30809e","1"
"0x30820c","1"
"0x308294","1"
"0x3082fa","1"
"0x308390","1"
"0x3083b2","1"
"0x308416","1"
"0x30857e","1"
"0x308654","1"
"0x3086d8","1"
"0x3091d0","1"
"0x3091ee","1"
"0x3091fa","1"
"0x309216","1"
"0x309454","1"
"0x3094f4","1"
"0x30959a","1"
"0x30965e","1"
"0x3096fa","1"
"0x3097fa","1"
"0x30a150","1"
"0x30a168","1"
"0x30a1dc","1"
"0x30a252","1"
"0x30a258","1"
"0x30a27a","1"
"0x30a3be","1"
"0x30a404","1"
"0x30a6fc","1"
"0x30a7be","1"
"0x30b1b0","1"
"0x30b32e","1"
"0x30b4f6","1"
"0x30b50e","1"
"0x30b530","1"
"0x30b60a","1"
"0x30c038","1"
"0x30c09c","1"
"0x30c13a","1"
"0x30c238","1"
"0x30c376","1"
"0x30c3ff","1"
"0x30c4bc","1"
"0x30c57c","1"
"0x30c594","1"
"0x30c78c","1"
"0x30d222","1"
"0x30d382","1"
"0x30e050","1"
"0x30e05c","1"
"0x30e110","1"
"0x30e150","1"
"0x30e1d0","1"
"0x30e234","1"
"0x30e31c","1"
"0x30e59e","1"
"0x30e5be","1"
"0x30e61e","1"
"0x30e6b6","1"
"0x30f09c","1"
"0x30f0a4","1"
"0x30f192","1"
"0x30f206","1"
"0x30f215","1"
"0x30f510","1"
"0x30f574","1"
"0x30f6","1"
"0x30f694","1"
"0x30f6b0","1"
"0x30f732","1"
"0x310124","1"
"0x310284","1"
"0x31028c","1"
"0x3102dc","1"
"0x3102e6","1"
"0x310316","1"
"0x310348","1"
"0x3103fa","1"
"0x3104da","1"
"0x31057c","1"
"0x310598","1"
"0x3105dc","1"
"0x3107d6","1"
"0x31110","1"
"0x31110c","1"
"0x311178","1"
"0x31136","1"
"0x31139e","1"
"0x311410","1"
"0x3114be","1"
"0x31152a","1"
"0x31169e","1"
"0x3116b4","1"
"0x3116cc","1"
"0x3117e","1"
"0x311da","1"
"0x31208c","1"
"0x312134","1"
"0x3121f0","1"
"0x3124c8","1"
"0x3125b6","1"
"0x31273a","1"
"0x312c6","1"
"0x3130f0","1"
"0x31310","1"
"0x31317a","1"
"0x31321e","1"
"0x31331c","1"
"0x313350","1"
"0x313396","1"
"0x3133dc","1"
"0x313432","1"
"0x31349a","1"
"0x3135bc","1"
"0x313690","1"
"0x314096","1"
"0x3140b6","1"
"0x314220","1"
"0x314314","1"
"0x314358","1"
"0x3144de","1"
"0x314700","1"
"0x314758","1"
"0x314778","1"
"0x3147e0","1"
"0x314d4","1"
"0x31521c","1"
"0x315282","1"
"0x31531a","1"
"0x315648","1"
"0x315714","1"
"0x3157de","1"
"0x316152","1"
"0x31615e","1"
"0x316212","1"
"0x31621c","1"
"0x31621e","1"
"0x316328","1"
"0x316392","1"
"0x3163b6","1"
"0x31643c","1"
"0x316490","1"
"0x3165bc","1"
"0x3165d6","1"
"0x3167ba","1"
"0x31705e","1"
"0x3173fe","1"
"0x3175b4","1"
"0x317628","1"
"0x3177da","1"
"0x31808c","1"
"0x31814c","1"
"0x31818c","1"
"0x318262","1"
"0x3182d0","1"
"0x3182f0","1"
"0x318394","1"
"0x3183d4","1"
"0x31845c","1"
"0x31856e","1"
"0x318612","1"
"0x319026","1"
"0x31909c","1"
"0x319172","1"
"0x31919e","1"
"0x319292","1"
"0x319378","1"
"0x3193ae","1"
"0x31948c","1"
"0x3195d8","1"
"0x3196fc","1"
"0x319732","1"
"0x31a01c","1"
"0x31a10c","1"
"0x31a116","1"
"0x31a158","1"
"0x31a260","1"
"0x31a290","1"
"0x31a2bc","1"
"0x31a39c","1"
"0x31a570","1"
"0x31a7b8","1"
"0x31a7f8","1"
"0x31b0f8","1"
"0x31b11c","1"
"0x31b13c","1"
"0x31b156","1"
"0x31b15b","1"
"0x31b252","1"
"0x31b31e","1"
"0x31b3b6","1"
"0x31b3ba","1"
"0x31b420","1"
"0x31b48e","1"
"0x31b532","1"
"0x31b5f4","1"
"0x31b654","1"
"0x31c14a","1"
"0x31c16e","1"
"0x31c27a","1"
"0x31c310","1"
"0x31c3f0","1"
"0x31c48e","1"
"0x31c4f4","1"
"0x31c4fc","1"
"0x31c7de","1"
"0x31d318","1"
"0x31d6b6","1"
"0x31d75a","1"
"0x31e060","1"
"0x31e076","1"
"0x31e15c","1"
"0x31e35c","1"
"0x31e410","1"
"0x31e48c","1"
"0x31e560","1"
"0x31e618","1"
"0x31f010","1"
"0x31f038","1"
"0x31f03a","1"
"0x31f0b8","1"
"0x31f0d6","1"
"0x31f134","1"
"0x31f158","1"
"0x31f15e","1"
"0x31f196","1"
"0x31f296","1"
"0x31f320","1"
"0x31f350","1"
"0x31f430","1"
"0x31f776","1"
"0x32008","1"
"0x3201fc","1"
"0x32048a","1"
"0x32059c","1"
"0x3205c0","1"
"0x32073c","1"
"0x3207f4","1"
"0x32090","1"
"0x320a8","1"
"0x321502","1"
"0x32152e","1"
"0x321542","1"
"0x321666","1"
"0x3217f8","1"
"0x3225b6","1"
"0x3225d0","1"
"0x3227a","1"
"0x32300","1"
"0x3230fa","1"
"0x32310","1"
"0x323378","1"
"0x323454","1"
"0x323f2","1"
"0x3242de","1"
"0x3245f4","1"
"0x324d6","1"
"0x32504e","1"
"0x3253a","1"
"0x3253f0","1"
"0x3254b6","1"
"0x32552","1"
"0x325546","1"
"0x3255be","1"
"0x32575a","1"
"0x3257b8","1"
"0x325d0","1"
"0x325f6","1"
"0x326631","1"
"0x32674e","1"
"0x32676","1"
"0x3271a2","1"
"0x327458","1"
"0x3275a4","1"
"0x32770e","1"
"0x3277a","1"
"0x328054","1"
"0x3280bc","1"
"0x328134","1"
"0x3282c2","1"
"0x3282f2","1"
"0x3282fc","1"
"0x3283ac","1"
"0x32851c","1"
"0x328532","1"
"0x328584","1"
"0x328610","1"
"0x328684","1"
"0x3287fa","1"
"0x329032","1"
"0x3290dc","1"
"0x32917a","2"
"0x3291a8","1"
"0x3292c2","1"
"0x3293f2","1"
"0x329480","1"
"0x32965e","1"
"0x329696","1"
"0x329750","1"
"0x32a090","1"
"0x32a094","1"
"0x32a118","1"
"0x32a13e","1"
"0x32a17a","1"
"0x32a198","1"
"0x32a234","1"
"0x32a374","1"
"0x32a67e","1"
"0x32a748","1"
"0x32b096","1"
"0x32b204","1"
"0x32b3a4","1"
"0x32b3e4","1"
"0x32b43c","1"
"0x32b512","1"
"0x32b7fa","1"
"0x32c0cc","1"
"0x32c224","1"
"0x32c250","1"
"0x32c33e","1"
"0x32c3f2","1"
"0x32d056","1"
"0x32d1da","1"
"0x32d2d8","1"
"0x32d35e","1"
"0x32d3de","1"
"0x32d472","1"
"0x32d59c","1"
"0x32d5d2","1"
"0x32d606","1"
"0x32d7fa","1"
"0x32e134","1"
"0x32e280","1"
"0x32e356","1"
"0x32e3a6","1"
"0x32e50a","1"
"0x32e55a","1"
"0x32f476","1"
"0x32f538","1"
"0x32f730","1"
"0x330202","1"
"0x330222","1"
"0x3303e8","1"
"0x330600","1"
"0x330b4","2"
"0x331048","1"
"0x33130","1"
"0x33149a","1"
"0x3314f0","1"
"0x3314fa","1"
"0x331d8","1"
"0x332058","1"
"0x332132","1"
"0x332148","1"
"0x33221e","1"
"0x332358","1"
"0x33235a","1"
"0x332454","1"
"0x3324a4","1"
"0x332550","1"
"0x332596","1"
"0x33259c","1"
"0x332792","1"
"0x33325a","1"
"0x333516","1"
"0x333796","1"
"0x3337ae","1"
"0x334000","1"
"0x33401a","1"
"0x334042","1"
"0x3342c","1"
"0x3343cc","1"
"0x3344ac","1"
"0x3345f4","1"
"0x334690","1"
"0x334716","1"
"0x335092","1"
"0x335098","1"
"0x33514","1"
"0x335176","1"
"0x335296","1"
"0x33529c","1"
"0x33559e","1"
"0x33562","1"
"0x335b2","1"
"0x33601a","1"
"0x336080","1"
"0x336118","1"
"0x33613a","1"
"0x3361c4","1"
"0x3361cc","1"
"0x336472","1"
"0x3364c4","1"
"0x3365cc","1"
"0x33664c","1"
"0x3366de","2"
"0x3366f4","1"
"0x336786","1"
"0x3370f6","1"
"0x337406","1"
"0x33750","1"
"0x33754","1"
"0x338026","1"
"0x338134","1"
"0x338170","1"
"0x338190","1"
"0x338400","1"
"0x3384d8","1"
"0x33855e","1"
"0x3385fe","1"
"0x338734","1"
"0x3393d8","1"
"0x3393fc","1"
"0x339562","1"
"0x33975a","1"
"0x33a010","1"
"0x33a058","1"
"0x33a1b6","1"
"0x33a298","1"
"0x33a2de","1"
"0x33a2fc","1"
"0x33a4dc","1"
"0x33a514","1"
"0x33a6c0","1"
"0x33a6ea","1"
"0x33a732","1"
"0x33a788","1"
"0x33a7d8","1"
"0x33b0fc","1"
"0x33b15c","1"
"0x33b174","1"
"0x33b1ce","1"
"0x33b29c","1"
"0x33b418","1"
"0x33b464","1"
"0x33b514","1"
"0x33b67a","1"
"0x33b70e","1"
"0x33c030","1"
"0x33c154","1"
"0x33c170","1"
"0x33c188","1"
"0x33c2d4","1"
"0x33c304","1"
"0x33c3ae","1"
"0x33c404","1"
"0x33c4b2","1"
"0x33c4c0","1"
"0x33c514","1"
"0x33c526","1"
"0x33c692","1"
"0x33c790","1"
"0x33d03a","1"
"0x33d1a2","1"
"0x33d1b0","1"
"0x33d1fa","1"
"0x33d59e","1"
"0x33d75e","1"
"0x33e08c","1"
"0x33e1b2","1"
"0x33e1dc","1"
"0x33e276","1"
"0x33e2b0","1"
"0x33e4","1"
"0x33e59a","1"
"0x33f090","1"
"0x33f0b4","1"
"0x33f0fa","1"
"0x33f114","1"
"0x33f192","1"
"0x33f236","1"
"0x33f684","1"
"0x33f758","1"
"0x33f7b2","1"
"0x34032","1"
"0x340338","1"
"0x340598","1"
"0x34113a","1"
"0x341220","1"
"0x341452","1"
"0x34152c","1"
"0x3415e","1"
"0x341d2","1"
"0x34219e","1"
"0x342326","1"
"0x34239a","1"
"0x3423ac","1"
"0x342534","1"
"0x34260c","1"
"0x34307f","1"
"0x343150","1"
"0x34322e","1"
"0x343518","1"
"0x3435b6","1"
"0x3436bc","1"
"0x344090","1"
"0x3443d4","1"
"0x344472","1"
"0x344560","1"
"0x34478","1"
"0x34507e","1"
"0x3450b0","1"
"0x345316","1"
"0x345334","1"
"0x345556","1"
"0x34610","1"
"0x34615e","1"
"0x346160","1"
"0x346166","1"
"0x346214","1"
"0x34626e","1"
"0x34669e","1"
"0x346792","1"
"0x34703e","1"
"0x34705e","1"
"0x3472dc","1"
"0x34731c","1"
"0x347418","1"
"0x347520","1"
"0x3476c4","1"
"0x3477c5","1"
"0x348090","1"
"0x3480a0","1"
"0x348194","1"
"0x348216","1"
"0x348290","1"
"0x34833c","1"
"0x3484da","1"
"0x34858a","1"
"0x348752","1"
"0x3487d2","1"
"0x34905e","1"
"0x349158","1"
"0x349196","1"
"0x349278","1"
"0x34945c","1"
"0x349492","1"
"0x3494c0","1"
"0x3496b0","1"
"0x349710","1"
"0x34a162","1"
"0x34a3ba","1"
"0x34a6d6","1"
"0x34a742","1"
"0x34b112","1"
"0x34b146","1"
"0x34b45c","1"
"0x34b532","1"
"0x34b622","1"
"0x34b73e","1"
"0x34b7b2","1"
"0x34c0d0","1"
"0x34c118","1"
"0x34c132","1"
"0x34c35a","1"
"0x34c3f2","1"
"0x34c600","1"
"0x34c62a","1"
"0x34c692","1"
"0x34c714","1"
"0x34d086","1"
"0x34d098","1"
"0x34d0d2","1"
"0x34d41c","1"
"0x34d436","1"
"0x34d516","1"
"0x34e0c2","1"
"0x34e2b4","1"
"0x34e49e","2"
"0x34e53c","1"
"0x34e584","1"
"0x34e5c2","1"
"0x34e60e","1"
"0x34e784","1"
"0x34f05c","1"
"0x34f214","1"
"0x34f450","1"
"0x3500bc","1"
"0x350250","1"
"0x3502e","1"
"0x3503da","1"
"0x350616","1"
"0x35070e","1"
"0x350792","1"
"0x35088","1"
"0x350e0","1"
"0x3511c8","1"
"0x3511f4","1"
"0x3513b0","1"
"0x35172c","1"
"0x3520a6","1"
"0x3520dc","1"
"0x35217e","1"
"0x35224","1"
"0x352244","1"
"0x3527c","1"
"0x35310e","1"
"0x353260","1"
"0x3532d4","1"
"0x353434","1"
"0x353496","1"
"0x3534a6","1"
"0x3534b6","1"
"0x353530","1"
"0x353532","1"
"0x35369e","1"
"0x3536dc","1"
"0x3540b2","1"
"0x354176","1"
"0x3542b2","1"
"0x35435e","1"
"0x354396","1"
"0x3543fa","1"
"0x3543fc","1"
"0x354502","1"
"0x35451c","1"
"0x354520","1"
"0x3545dc","1"
"0x354676","1"
"0x354716","1"
"0x35503a","1"
"0x35523c","1"
"0x35542e","1"
"0x3554d4","1"
"0x3554de","1"
"0x356136","1"
"0x3561ba","1"
"0x356300","1"
"0x35630e","1"
"0x356396","1"
"0x3563d0","1"
"0x3563dc","1"
"0x356514","1"
"0x3565d8","1"
"0x35663c","1"
"0x35666a","1"
"0x3566bc","1"
"0x356738","1"
"0x35709a","1"
"0x35709e","1"
"0x35725a","1"
"0x357358","1"
"0x357754","1"
"0x3577f6","1"
"0x358056","1"
"0x3580d6","1"
"0x35819c","1"
"0x358376","1"
"0x3583dc","1"
"0x3584fe","1"
"0x35857a","1"
"0x3585ea","1"
"0x3586aa","1"
"0x3586b8","1"
"0x3586de","1"
"0x358736","1"
"0x35875a","1"
"0x358d30","1"
"0x3590c4","1"
"0x359122","1"
"0x3591fe","1"
"0x3592de","1"
"0x359476","1"
"0x3594b0","1"
"0x359544","1"
"0x3596d6","1"
"0x359776","1"
"0x3597bc","1"
"0x3597de","1"
"0x35a01c","1"
"0x35a0ae","1"
"0x35a0b8","1"
"0x35a10c","1"
"0x35a156","1"
"0x35a34c","1"
"0x35a3b0","1"
"0x35a3ee","1"
"0x35a40e","1"
"0x35a44e","1"
"0x35a540","1"
"0x35a73a","1"
"0x35a7fa","1"
"0x35b09a","1"
"0x35b190","1"
"0x35b198","1"
"0x35b1a2","1"
"0x35b392","1"
"0x35b3de","1"
"0x35b40c","1"
"0x35b46e","1"
"0x35b51e","1"
"0x35b6ca","1"
"0x35b77a","1"
"0x35b7d4","1"
"0x35c134","1"
"0x35c152","1"
"0x35c212","1"
"0x35c35a","1"
"0x35c3f2","1"
"0x35c47e","1"
"0x35c4d2","1"
"0x35c5fc","1"
"0x35c692","1"
"0x35c6bc","1"
"0x35c7b6","1"
"0x35d0bc","1"
"0x35d172","1"
"0x35d414","1"
"0x35d504","1"
"0x35d5b0","1"
"0x35d654","1"
"0x35d722","1"
"0x35e05a","1"
"0x35e05e","1"
"0x35e282","1"
"0x35e520","1"
"0x35e5f0","1"
"0x35e6c2","1"
"0x35e7fc","1"
"0x35f056","1"
"0x35f170","1"
"0x35f256","1"
"0x35f3de","1"
"0x35f3e4","1"
"0x35f4b4","1"
"0x35f4d2","1"
"0x35f58c","1"
"0x35f5d2","1"
"0x35f6b6","1"
"0x35f710","1"
"0x35f74e","1"
"0x3600b0","1"
"0x36023e","1"
"0x360316","1"
"0x3603b0","1"
"0x360570","1"
"0x360734","1"
"0x3609e","1"
"0x36106","1"
"0x361356","1"
"0x3613aa","1"
"0x361b2","1"
"0x361b4","1"
"0x362072","1"
"0x3623b0","1"
"0x3623b6","1"
"0x362514","1"
"0x362582","1"
"0x3625dc","1"
"0x362790","1"
"0x362d6","1"
"0x362f4","1"
"0x36307a","1"
"0x36310","1"
"0x36347a","1"
"0x3634aa","1"
"0x36351a","1"
"0x36358","1"
"0x36367a","1"
"0x3636dc","1"
"0x36373c","1"
"0x363f6","1"
"0x364038","1"
"0x364258","1"
"0x364270","1"
"0x36434","1"
"0x364386","1"
"0x364412","1"
"0x36458","1"
"0x3646c","1"
"0x3646f2","1"
"0x3647b8","1"
"0x364b0","1"
"0x364ca","1"
"0x365090","1"
"0x3650da","1"
"0x365112","1"
"0x3651a6","1"
"0x36546","1"
"0x365510","1"
"0x365574","1"
"0x365736","1"
"0x366058","1"
"0x366162","1"
"0x36617e","1"
"0x3661a2","1"
"0x3663f0","1"
"0x366690","1"
"0x3672d4","1"
"0x36731e","1"
"0x36750","1"
"0x36774","1"
"0x3678e","1"
"0x3681ce","1"
"0x368298","1"
"0x36835a","1"
"0x36835e","1"
"0x36839c","1"
"0x3683d4","1"
"0x3685bc","1"
"0x368672","1"
"0x368734","1"
